index,tweets,emoji_sentence,follows?
83986,[USER] may i please be added to the list? ,👇,0
82679,[USER] That’s so cute  like they’re ur buddies,💙,0
11067,[USER] [USER] Love the way you ride DeShawn! Many more years I hope ,🏼🙏,1
70949,"[USER] [USER] idk kung ano, but congrats siz!!!!!!!!! u go girl  miss u!!!",😅,0
80964,Love is the only thing that can heal the pain caused by love ,😍,0
24533,"[USER] God damn, what a sexy view ",😘,1
50074, Global leaderboard by doses administered per 100 people in the total population61:  LC 11.0362:  UY 10.8463:  SA 10.0464:  HR 9.5265:  GL 9.0466:  VC 8.4667:  GD 7.6568:  DO 7.3769:  PA 7.1870:  AR 7.17,🇸🇦🇭🇷🇻🇨🇬🇱🇵🇦🇺🇾🇩🇴🇬🇩📙🇦🇷🇱🇨,1
67084, There is power in prayer. Please pray for them. They need a lot more prayers to help end this nightmare.,😊🏷🐨💟,0
30532,"Observe the change in tone of PK.. No more false bravado..Just a month ago, he was putting his neck out to guarantee that BJP won't cross 3digit mark..in recent interview,sounds defeatist.. almost admitted that TMC is on verge of losing..Hawa Tez Chalta hai Bengal me ",😜,1
93844,Always love watching Mexico  vs USA  futbol games!,🥺,0
59358,Government failure ,😂,0
69057,hating her is so ugly all because she didnt d!£ 3 episodes in AND she got harry! i love this girl!,🏾🤷♂,0
12601,[USER] [USER] [USER] John Cena follows this guy because he can't see any logic in this ‍️,🤦♂,1
97458,Sorry for saying sorry ,💦,0
36047,[USER] i know that’s right! ‍️,🏽💁♀,1
63074,No offense but this low key happened to this one girl who used to low key bully me in elementary even though she called herself my friend and yea lol I’m a sexy bitch now and not her ,🥵,0
1431,[USER] glad you’re back. ,👍,1
8555,[USER] To be honest... make him WALK no stretcher for you. Comfort is reserved for those who don't commit hate crimes ,🙃,1
31169,I love how me and my bf have our own lives but when we link up it’s nothing but good vibes. ,🏽🤞,1
7217,Less than 50K followers?? Follow me and all who retweet and like this   ,🐰🍕🌹,1
75920,[USER] [USER] [USER] bruh my ass bought his service lmaooo I was like yooo this is sick thinking it was actually fun and nill working together and then when I realized I was like ‍️ but got my money back eventually lol,💔,0
19409,"[USER] I have 2 groups  moms &amp; non moms . Moms: offer peace, show that I can adjust to last minute things i.e. kid stuffNon-moms: they just wanna go out 24/7 &amp; eat .....",🤣,1
1111,My atheist family mocks me for not being a fornicator like them. According to them saving yourself for marriage is ridiculous. ,😳🧐,1
3568,Wow He’s so handsome ,😍,1
19529,[USER] The Jets?  they ain’t even competing for the division,🤣,1
50759,"This also reaffirms that I bought my physical copy of Suikoden II just in time, because that’s my most expensive pick up ever and it wasn’t this high back then ",😅,1
63002,"Finally, a holiday for me.",😭,0
39962,95% of the time,😂,1
13883,"Id card jaemin Mini brochure wayv Bookmark Winwin, Lucas ID Photo Xiaojun ID Photo Jaemin ",❌,1
37794,Went for a massage the other day and I feel worse than I did before it ,😒,1
58864,"""...Can't change the way we are...."" R I V E R - [USER] ",👩🦲,0
90549,[USER] yes genshin twt moots are here for you bestie  and there are so many other ppl out there who could treat you a lot better &lt;33,🏽🙏,0
82635,my cute cow baby  i miss him so much.,😭,0
5979,"[USER] mine was okay , im glad urs went well ! im going in a bit i just need to finish up some studying  i tried my best for u  the deserve part is a bit of reach ... but i hope u did the same  i love u so so so so so so much more than everything ‍️‍‍ ofc ! u dont be either ",😭😙❤😞👩💋💗,1
41228,[USER] I hear that my rebuttal is that kyrie got it done in the finals down 3-1 ‍️ dunno why lebron gets all the credit,🏾🤷♂,1
104150, I just keep getting money ,😍,0
48477,Can’t wait for my hair appointment ,🤭,1
90676,"[USER] Also, by this logic I could easily say Andre 3K isn't top 25 because of that Anne Frank line... ‍️",💙,0
15331,[USER] Ice in the veins ,😤,1
103240,[USER] Drowning in this WAP ,😉,0
104633,Main bitch I ain’t average ,🤥,0
5700,Q gostosin ,🧡,1
6457,[USER] then your plans don spoil ,😂,1
67041,[USER] LMAO suffering hours ,🥰,0
94611,Is that a variation of a VW Thing on the left? II used to have one of those. ,🙃🤪,0
14610,LET’S REPORT THE USER IN THE SCREENSHOTS ,🏼👇,1
3931,"[USER] Because the Honourable minorities have been pampered &amp; pandered to, while the Hindus have been branded dishonorable &amp; ignored for long. ",😐,1
55369,"[USER] [USER] I used to suffer. If you want advice, I’m happy to message you tomorrow. I’m off to bed now. Can’t keep my eyes open and starting to type nonsense. ",🔥,0
76164,[USER] Thank you!! ,🤬,0
34566,[USER] Left....  ,🤤,1
32404,[USER] oh no i’m always sleepy that’s no bueno  i should eat a better diet ,😭🤔,1
46708,[USER]  you are probably right,😢,1
49127,[USER] I am an advocate for Oxford commas. ,🏻👍,1
26540,[USER] Literally? Only I have the power to do that! ,🙏,1
75955,Finally some pluckers ,😫,0
63178,[USER] Oh no worries  TY for trying hon ,📌,0
14199,PLSSS imma be listening to Die For You in my car for weeks now ,💀,1
9392,"[USER] Hey Ian, I am a pediatrician just signing up on Twitter. I specialize in disabled children, pediatric aids and sickle disease. Pls follow me and I will be sure to follow you as well! Thanks! -Dr Jay ",🧸,1
69648,"[USER] Aye, I think every job is special! As long as you had a good day at work, then that’s good! ",😂,0
20020,"[USER] As long as you feel healthy and happy mate, do not worry about what other people say  ",💪,1
16258,[USER]  Awesome work! Well done! Love it! ,👏💙,1
89539,[USER] carpets just joking ,🤔,0
27859,following 20 people back that replies with ZhoK no fucking cap ,🥱,1
20081,[USER] Congrats ,🥳,1
101469,[USER]  for some reason Iont think she meant it that way,🥵,0
75465,"[USER] right lmaooo , a girls twitter is confusin asf you can never get answers there ",😴,0
41046,[USER] gmorning riri &lt;3 have the best wednesday okie ,😾,1
5718,make me good to make you feel good ,☕,1
43901,"[USER] [USER] Honest laker fan, he shit on us tonight ",😅,1
47213,[USER] [USER] Maoism shrug ‍️,🏻🤷♂,1
90762,[USER] His plug messed up and gave him the good good ,💛,0
38427,Man I aged like a banana ,😭,1
44039,Please vote for Chungha ,😘🌼,1
104422,[USER] Bubby ,🙏,0
86507,Good health for the team,🙄,0
38963,"۞ ﷽ ۞“And We have certainly honored the children of Adam...” (Al-Israa 70)Allah honored you, so don’t humiliate yourself by fishing for the respect and appreciation of other creatures.               ",🌿,1
53429,[USER]  Hello Bab—,😔,0
35197,"[USER] Added new friends, in person too. Hard not to talk to people waiting in line for Pokémon ",😅,1
93153,[USER] follow when you get a chance ,🙄,0
92065,heavy on the acting like ya know me WHATS MY MIDDLE NAME ? ,🏽👇,0
23709,[USER] [USER] AHH THANK U BABE ,😩,1
72089,[USER] Me too! Hashu and Manrika ,🙄,0
26359,"[USER] Thank you, you too! ",😊,1
50762,[USER] Oof I just have a cat. ,😅,1
84878,[USER] My points just keeps on piling. I can't gambleeeee.  ,🤔,0
79948,"[USER] w-wait, sykkuno and CORPSE HUSBAND??? is that real??? ",🧍🏻♂,0
52901,"""the world doesn’t revolve around conan gray""the world:                                                                                                 conan                                gray                                                        ",🌍,1
40717,"Holy shit, they Austin Powersed the bloody Suez Canal ",🤣,1
54224,[USER] [USER] A pleasure !! ,💔,0
30615,Vars for the win ,🥳,1
88959,I'm still so proud of [USER] for winning the jousting contest in 6th grade wow ,😂,0
92740,"[USER] [USER] [USER] that's right bro, Brazilian fans  Envy fans",😩,0
16014,I also love Kaira But when they are getting trp in the current track..it is going with good pace and freshness ..So they will not reveal this easily that she is Naira ..At the end she will be Naira only..,😊😯,1
11227,$50 GIVEAWAY!! I’ll give one person $50 in 12 hours! Retweet and follow [USER] [USER] . Make sure to keep our notis on for future giveaways! ,🤫💸,1
39023,no shot ,🚬,1
87252,This is OC.....what’s the reason ,🥺,0
61763,good morning bb ,😭,0
45351,"[USER] my ults are CY and Minseok, when it comes to ships i just ship everyone ",🤣,1
73243,[USER] [USER] [USER] [USER] [USER] [USER] Oo thanks for the mention! ,♀🏻🤦,0
75256,Humiliating task sessions available tonight  Entertain Me.,🎉🎂🎊,0
75513,[USER] never ,💛,0
103811,[USER] Nah it’s still going on ,🥴,0
29389,"[USER] Our pleasure reading this, Sritama ",❤,1
31754,Shopping for bday gifts for my friends and all I saying is “oh this would look cute on me“ ‍️,🏽♀🤦,1
74367,I honestly feel like being Yoruba is all about vibes and cruise  nothing else pls,🥺,0
99519,"[USER] cold yarn, gm summer ",😊,0
99320,Mf been holding my personal belongings hostage for like two weeks now ,🤗,0
22511,[USER] oh stop it  i miss it often ,😭🥺,1
1945,lil dude sleep so wild ,🤣,1
63182,99% OMG Lil Juice? ,💯,0
30424,[USER] Girllll they are good for each other at this point. I feel for her tho but the video was not a good look to say the least ,😔,1
88664,[USER] [USER] if u don’t pay attention it don’t exist ,😭,0
40443,guys i like dans book cover i think it looks good ‍️,♀🧍,1
91257,[USER] Whew! Been there ,🔥,0
97117,[USER] thanks for the warning im never watching that movie ,😩,0
25991,[USER] Basically anything you can use as a weapon to assault another person. ,🤨,1
53932,[USER] Pretty much same for me too  i feel the pain,🙌🏼,0
93515,[USER] Congratulations  this is awesome! Well-deserved ,🤣,0
69883, some of yall NFT's are straight up terrible ,😏,0
40681,[USER] [USER] This is so funny but I have definitely thought of this before and asked myself “Why?” ,🤣,1
51733,[USER] Hi power play world record holder ,😎,1
96189,Things go my way  hopefully,😀,0
27105,[USER] [USER] Stimtax season ,😍,1
40924,[USER] ‍️ gotta live dangerously,🏽♀🤷,1
38994,[USER] Barbs ,🤍,1
80267,[USER] Bless you ,💯,0
84476,"The drive from Cali to Vegas was so fucking beautiful, scenery so peaceful, &amp; therapeutic. 10/10 ",😥,0
87183,[USER] Count on me! ,✨🏃♂,0
66158,Definitely read “DILF” at first glance and was not upset,🏼👍,0
20878,[USER] yeah ,🥴,1
63336,[USER] Yes wish I was that tall ,💦💖🔥💸,0
104198,[USER] I'm so sad I was stuck at work late tonight and missed it ,💰,0
74203,Who knew it was supposed to be upside down  and to think im a gemini too...,💕,0
15203,[USER] WELL  i have u in my pics account list..... hehe,😶,1
37502,[USER] 4 hours of elliptical is a lot of active calories burned ,🦵,1
54803,Nothing but love for floofmouse ,😞,0
91702,[USER] How did she find u ??? ,🏽🤦♂,0
6976,I’m exhausted ‍️,♀💆🏻,1
40082,A shot of Patron in a glass of Moscato ,🥂,1
73656,[USER] LMFAOOOOOO  nah but seriously what am i ,😌,0
32601,This the one ,🤝,1
58665,"[USER] [USER] [USER] [USER] Unfortunately there's no injection for you to learn statistics, spelling, or logic ",🏾♀🤷,0
103301,[USER] [USER] STRAY KIDS WORLD DOMINATION yes yes yes ,😭,0
25402,[USER] [USER] china virus is fake ,🤡,1
97983,Teach the babies. ,😧,0
85637,To make a wig within two days or to wear my hair …. ,😊🏽🤞,0
4216,[USER] hybe labels  also bighit ent changed to bighit music,😭,1
68903,"puteri, genius? puteri, one step... ahead, of you? everytime? just... there is only one time... puteri, lost... the battle? when, you are one step further? for the first time? you, doesn’t followed... puteri’s game instructions?  next time, don’t leave... your branded items? ",🐥,0
90540,𝙷𝚎𝚕𝚕𝚘 𝚝𝚑𝚞𝚛𝚜𝚍𝚊𝚢                     ◌ 𝚋𝚎 𝚜𝚘𝚖𝚎𝚘𝚗𝚎’𝚜 𝚜𝚞𝚗𝚜𝚑𝚒𝚗𝚎 𝚝𝚘𝚍𝚊𝚢.  ･ ͜ʖ ･ ✿,😭,0
12350,[USER] Absolutely ...He said to say the same back to you RL ,🤘❤,1
75938,Meanwhile in Australia,🤔,0
82407,We’re able to decide where we want to go eat breakfast/lunch/dinner in a timely manner ,❤,0
57587,"[USER] [USER] I saw [USER] initially posted this poll with pastry stout instead of BIPA, but the pastry flew far into the lead instantaneously - I guess that one was taken down as being so forgone a conclusion?  People love to hate the pastry...",😭,0
58608,"[USER] ""This criminal"" Not sure if a background check would turn up a ""criminal"" record consisting of a HS fight and a traffic ticket.NOW, thanks to the gun being available AND legal within Boulder city limits, he's a murderer. Background checks are not enough!",🏾🤷♂,0
32723,[USER] that’s right cause you won’t be crying for his cb 24/7 ‍️,♀🏼🤷,1
44204,[USER] WOW! He looks amazing. ,😍,1
74409,I saw Bieber stans on my timeline streaming anaconda. I’ll return the favor with Streaming Peaches again. ,✊❤,0
39454,i now want someone to simp over me ,🐛,1
30141,[USER] My Gorgeous Princess  ,😘😍,1
3943,"[USER] [USER] It seems strange to me...I have never been a confident person, and I always appreciated what some now call ""the male gaze"", I liked it from anyone, not just men. Now that I'm older and less attractive, I wouldn't mind it at all, call me crazy ‍️",♀🏻🤷,1
52151,[USER] Yepp babe’ ,🌸,1
33042,[USER] I need to know ,😫,1
33846,"[USER] Open Windows, go sit on the balcony for a bit, Maybe ? ",👀,1
84868,After i nut in 7 strokes**,👏,0
48524,If a “man” can’t speak about they’re child safety. Then  *screenshot* I’m not messy but I would do anything to protect my child!,🚩,1
77381,Yes she will  like the boss she is ,🥰,0
91895,HAPPY 5 YEARS TO MIND OF MINE !!! ,😁,0
94026,"[USER] Cmon man, you better save some for the rest of us ",😊,0
31869,[USER] Where tf we going ,🚣,1
34725,[USER] she absolutely does  no one can compare tbh,😭,1
101621,[USER] Kahsfsgahaka the yoongi lyrics was the cherry on the top ,🤝,0
14217,[USER] TY I MISS IT SO MUCH  i’m ready to be bold again!!,😭,1
82911,Ladies if “broke boys don’t deserve no kitty” then explain your baby daddy ,👎👊👩🍻🏽🎤,0
1661,"[USER] good morning din, thank youuu ",💖,1
34798,It is quite painful to watch that interview. ,🙄,1
9059,[USER] I love you ,💜,1
52446,Living off bananas and blueberry fig bars ‍️,🏾♀🤦,1
99897,I’m on the same shitI been hella lackin and ain’t een start the season yet,🏻🤦♂,0
74544,"[USER] mmmmhmmm. like companies out there asking for 10-15 years experience in equity, diversity &amp; inclusion work when some companies just decided this year they wanted to hire a diversity officer ‍️",💕,0
28875,[USER] Thank you poppy  I'm not good at poses but just letting them seem cool ,💕😂,1
21722,[USER] WTF  Not you being homophobic!?,😒,1
37892,I can name one right now that REALLY comes to mind ,🌚,1
98507,[USER] what's wrong with funee monke ,🤔,0
78136,[USER] That and the fact they feel entitled to things bcz they're nice. ,🌿✨,0
28832,"[USER] It’ll be hype once, but it’s going to be a  show",💩,1
28791,wish you all a great Wednesday ,💗,1
60677,The HR dept of every company is winning brownie points by bearing the cost of vaccinations for all its employees by shelling 250 Rs per employee. They charge more for just issuing a new company ID card if you lost the previous one. ,🏷🥺,0
86459,[USER]  we are now friends &gt;:D,😂,0
102300,[USER] Honestly same ,😂,0
73139,[USER]  I'm super excited to play more when the embargo lifts for more footage,🤗,0
26127,[USER] Chapters 5 to 7 ,😃,1
83848,can't live without changbin it's true ️,😱,0
105926,[USER] ALWAYS ,😳😂,0
24928,"The second amendment is not for hunting, not just for militias, and well regulated doesn't mean the gov has a authority over what arms you can and cannot own.A thread ",🧵,1
60517,The winner is ......... blinks,😭,0
1622,[USER] [USER] [USER] [USER] Coming from a butch dike  whale?,🐳,1
89238,COVID-19 ruined my plans. ,🌈🏳,0
78517,"I’m loving every single curly bout ya, you know I’ll smoke the whole world bout ya ",🏽🤦♂,0
32550,"[USER] Hannah Montana is  on Disney plus. I love the show more than my kids do. And, her songs. And, the jonas brothers. ",😂,1
93157,dark haired girls and emotionally unavailable people for me!! ,🏻👋,0
48531,[USER] I think but ,🙂,1
82364,[USER] I double checked this one i have and it’s actually in milligrams  i guess im fine afterall,😭,0
17304,[USER] me too ,🙄,1
68543,[USER] [USER] [USER] How am I still surprised by how stupid and awful some people are? ‍️,😔,0
5006,hated* i should say ,😌,1
69322,People really lack critical thinking skills on here shit is sad ,😉,0
3736,"Until my  stop beating, I’ll never give up ",📶🖤,1
96691,good morning tweet  heads,😭,0
12441,[USER]   Good morning,😂,1
101531,[USER] Nooooooo baby we 10 in rn ,😭,0
14717,He asked me to choose between him and twitter and I chose Twitter. ,🥺,1
82414,imma herbo yo ass to death in da whip ,😅,0
90472,[USER] [USER] i need the both ,🥰,0
78466,No bc if u sb me bc of a harry follow thats on you ,😁,0
78071,[USER] Wow that face ,😂,0
15770,“ Ian nothing but a quarter of a century “ ,💧,1
72856,I know you won’t! ,💢,0
31375,"[USER] What, what you doing? ",🥺,1
97079,[USER] But I missed her part ,😏,0
65125,[USER] Thanks! But I couldn’t find it on his page. ,🥳,0
630,[USER] Now please ,😍,1
49325,Ugh  sds so good I can't-,😩,1
34658,Follow everyone who retweets and likes this ,👟,1
27857,[USER] Sister. You are there - for us. But don't forget that we are there for you too. And we outnumber and outrank you. ,🤗,1
63817,[USER] i know ,😃,0
23232,[USER] HES TOO POWERFUL WHEN HE SHOWS HIS EYES ,😍,1
103716,Im glad all this drama has died down ,😒,0
26960,I can only imagine ,🥲,1
47667,[USER] [USER] I dont have my laptop rn only my phone ,😭,1
4497,[USER] I'm crying cause we're still not done with high school ,🤡,1
81979,En fin ,😤,0
97287,The less the claim the less the blame ,🥺,0
76876,It be you niggas in my dm taking to yallselves for me ,🌱💜,0
104275,literally so fucking stuffed...ate so damn much these past couple of days ,🙄,0
92506,“promise I'll be alright” ,🔥,0
20280,[USER] My youtuber ,😌,1
22526,They asked about Sophie :((( ,💔,1
98097,[USER] don't skip your breakfast and have a great day! ,😂,0
36787,"I’m never on time anywhere.  I need to make that, like a goal or something",😭,1
94843,"14. I can play the piano, guitar, and ukulele! Though I’m not really good at all these instruments, especially sa strings na di ko kaya magbar chords, there are some songs naman na nakakanta ko eventually. ",😊,0
90744,"[USER] Pero if you need to take a rest, do so. Bumalik ka when you feel better ",🚀,0
50630,"eunji: dayoung has lost weight too!dayoung: i’m not only saying this now, but i’ve seen your instagram posts and you look coolzizo: i saw it too! there were abs too!dayoung: because it looks cool, i told myself i have to be like you ",🤭,1
66228,how  tf  would  i  know  and  how  tf  do  u  know  ,😐,0
86815,Oh man what D by Luka there on Lou Will only to turn it over right back ‍️,😅,0
72844,yes I'm still watching my cute and pure show  but I'm nearly on the last season ,😛,0
64635,[USER] I'm that special  and hope y'all can do it. I think she'll enjoy the cosplay as Deku because how she likes him over my boy shoto,👀,0
49632," The entire province will move to Alert Level 2 effective 12:01 am, Saturday, March 27, 2021Thread ",⚠⤵,1
31517,[USER] None I sold mine maybe like 5-6 years ago ‍️,🏾🤦♂,1
59061,crying and shaking,😅,0
8855,They not gonna ruin my Summer abeg ,😭,1
49551,Idiots be jealous of their own fucking friends. I pray all my bros succeed. ,🏻🤲,1
27940,messed up my Spanish lessons tonight cause I couldn’t focus for shit... today just been a day  what’s going on is there a full moon or something coming up or what lol,🥵,1
85182,[USER] honestly i still listen to this sometimes ,🏼👍,0
32884,[USER] Absolutely ,😁,1
100985,"Deku: *in fucking tears at the brink of a panic attack holding a cross praying to all the existing gods under his breath feeling death loom over him*Kacchan: ""TElL  mE  YoUr'e mY BaKA""",🏾💅,0
71136,[USER] [USER]  Yeah the tweets are definitely a huge WTF,🏻🙏,0
52,Need me a purple potion ,🥲,1
3843,Looking much better ,👍,1
47936,I peep so much more than I want to  it’s a blessing and a curse,😭,1
21846,I can never sleep  melatonin. ZQuil. Nthn works ,😩😢,1
39412,Ouch. Sami bringing the heat ,🔥,1
35637,If you 30 going on spring break you a predator idc how you chop it up ,😂,1
50422,[USER] I make one tweet about how people sometimes be mixing me up with asc and leaf and these mfs wont stop using that joke ,😭,1
6589,[USER] What if I just say it 1562 times? ,😜,1
63426, teleconferences make me sleepy.,❤😈📌😻‼🔥,0
30899,I feel like I just had the best D ever and it was just my vibrator  I’m ready for food and bed now ,🤣,1
102858,Cardano staking is the most powerful distributed banking system in cryptoYou can bank yourself &amp; earn an average of 5.5% rewards from the protocolUsers from all over the world earn rewards by helping to secure the network through decentralized consensusIt’s pretty insane ,👀,0
95320,[USER] Melanin get the job done ,🤔,0
56222,"Let's be honest, how many actors on here haven't faced some sort of abuse?This is one of the many things [USER] and [USER] are working on for all of us. All they ask in return is your support, it's not a lot but will make a huge difference.",✨,0
34039,We are giving away a $50 Amazon Gift Card.Will pick a random winner Mar 24 at 7pm EST. To enter: Follow [USER]️ Retweet this Tweet Bonus Entry: Reply with your favorite pizza topping!,👉♻🎉,1
96803,[USER] I’m definitely feeling as bad as last year ,😄,0
22939,Saweetie &amp; Quavo ain’t done it’s to much back &amp; fourth going. ,😂,1
33532,G: Cecile Meredith gets on the board with  to  goals late in the game and the Cavs WIN 20-7 against the visiting Warriors! Kades had a outstanding 12 saves on the night! [USER],🔙🥍,1
60069,veterinarian  then I realized can’t see the animals in pain or hurt,😂,0
75245,[USER] And go party ,👀,0
93172,can y’all tell i’ve been drankin’? cause me neither ,🌧💗,0
105363,autism: u shall obsess over specific foods and only want to eat that for months on end.me: oked: as long as it’s low cal me: oked: or u could binge on themautism: idc as long as it’s this ONE FOOD ALL THE TIMEmy poor body: nutrients......pls...........vitamins....,💀,0
39248,I love taking care of my nephew ,💙,1
8458,"I don't remember, I was only 5 years old in 2002. ",😊,1
35595,I love reading and learning about astrology lol my man think that shit fake ,😂,1
82588,"[USER] ☆ ∩∩  （ „• ֊ •„）♡︎   helO 𓈒  𓈒  𓈒！ ┏━∪∪━━━━━━━━━━━━━━┓  mOwning  dOn’t sskip ur meal yya ！  have  a beautiful dday  , remember that i lofff u sO much ！☆  ♡︎ sweet letter, alin  ᙏ̤̫ ┗━━━━━━━━━━━━━━━━━┛",😘,0
4192,                             Jimin               Jimin                             ,💞🌸😈💣😇🖤🗡💕🌷,1
55355,Alhamdulilah  For The Gift  of Life ,🤔,0
97084,"[USER] How many billions would that bring in; hundreds? Enough for a national UBI, dental and Pharma care , ya think  !!! let’s create a country for the many not the few. Let’s create a country for all Canadians, where no one is left behind.",😝,0
50694,bitches wit bellies hit diff ngl ,😅,1
26565,[USER] [USER] people who don’t work in this space won’t realise the guts that it took to say what he did publicly ,🙏,1
81441,[USER] be urself if he ain’t like it he ain’t deserve it. you’re multifaceted like a diamond my lil princess  it’s ok to be vulnerable. if he thinks ur clingy fuck him i’ll be ur ddddy,😂,0
25864,San Francisco              Bend The Rules                                       underrated and for what,🤝,1
22931,[USER] [USER] [USER] Lmao someone can’t handle facts  ,😂,1
44799,"Carmen is the first woman I need to apologize to ,  ",🇨🇦📬,1
25837,[USER] I got mine done at Aintree Racecourse was the same very well organised in and out ,👍,1
39863,"What will American do Now?-Big Tech censor Free Speech -Democrats is pushing for H.R.1 to legalise Vote Rigging! -Freedom to Bear Arms under attack -Dems Senate eliminate Check &amp; Balance Filibuster Vote! -Trillion of Debt added! -CCP China, Iran walk over USA ",🤐🇺🇸❌💰🚫,1
15131,"happy birthday, ate [USER] ! you deserve every good thing that comes your way. I wish you the greatest happiness.  love u",❤,1
20612,"Ah yes, the Purdue way. Tie the game up and get outplayed so hard in OT. ‍️",🏼🤦♂,1
3492,[USER] Seriously the best sammich you will ever have ,🤤,1
39564,when people have been in relationships for 6 months I'm like omg that's nothing because I've been in one for almost 2 and a half years ,😭,1
73840,my priv got restricted ,😂,0
89496,[USER] The facts behind this tweet ,💛🌷,0
85306,yall always bringing her up in OUR discussion bout sakura ,😂,0
19919,[USER] Seriously don't take your beauty lightly ,😍,1
25105,Did she lie?! ,😌,1
52155,⠀⠀⠀ ❛  . . . 𝑴 𝑼 𝑺 𝑰 𝑪 𝑨  ◞ 𝟤𝟢 𝗆𝖾𝗆𝖻𝖾𝗋𝗌 ——Anne [USER] [USER] Agreste [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER],🎼,1
47240,hit n run ,😔,1
53209,[USER] Agreed !!!! i am Not active in there Rn but i hope They're having fun ,🌟,1
70753,[USER] Red Army ,😌,0
69265,i need at&amp;t to answer so i can switch services  i’m so over them,🤡,0
34785,[USER] [USER] Imperial ,🙄,1
9088,[USER] ur wrong ,🙄,1
10353,Not the girl in background saying “these hoes have trichomoniasis” I hate Cleveland,😭😂,1
15574,Trust me hostel created a thousand of memories ,🙂,1
48270,[USER] What a delightful promise! ,😂,1
95620,I’m still so damnnn pissed off at Yoongi and Jimin arghhhhh this is too much ,😍,0
29215,[USER] [USER] he's a radio DJ. He's too ugly for tv. Until now apparently ,😂,1
103665,i’m sick of being home ,😭😁,0
64746,Ever heard of the royal orgies? Also the non royal ones or the boomb in the sex business? XD,🥺,0
69030,PINNED FOR PINNEDMUST BE FOLLOWING ME IFB RETWEET THIS AND CWD!,❣,0
79443,Drop Your handles lets follow you ‍,😩,0
51713,street light maknae on top seungbin duet my peoppe felix solo r&amp;b hyunchan ,🔜✅,1
93480,U really can't have it all.. ,☺,0
66214,"""We are no longer afraid of landing as long as we land together”""We are not afraid of landing as long we are not crashed"" bro.... bro ",🥰,0
77184,[USER] I got the thermal drip  ,🤧,0
25006,"[USER] Sorry to hear that! It's a crumby feeling alright. I figured out a while ago someone I respected &amp; had interacted with muted me &amp; it made me feel shitty too. They still follow, not sure if that's worse! Also discovered a fellow 'murderino' (true crime fan) unfollowed quickly ",👎,1
41585,"eBay is promoting more gender inclusivity in sneaker culture. To get the word out, we’ve partnered with some of the most influential women in the game to share some pics of  kicks… Vote on which sneaker you think brings the heat.",🔥,1
27290,[USER] I guess I just can’t picture Beyoncé sparking a blunt and smoking . Idk why. And jay z is irrelevant to me ,😂💀,1
101616,"[USER] Scarily so. Did you stalk me, geek? ",😒,0
9393,[USER] “Always shirtless”... they only performed twice and he was shirtless  once ,🧍,1
13705,"Years ago, my anxiety used to be really bad. It was the household I was living in that caused me to have terrible anxiety everyday. My parents would fight a lot and when they didn't I still had anxiety thinking that they'll fight again. Now my anxiety is so much better ",💜,1
72953,Absolutely thrilled to learn that Christy has won Best Irish Short Film at the [USER] . I can not thank [USER] [USER] and all the incredible cast and crew who made this the best working experience of my life. You absolute heroes ‍️ ‍️ ,💕,0
103919,I love when girls are nice at the gym! Cause some be rude af ,🙈🤣😆,0
54086,[USER] I love your bag bestie ,🤣,0
19519,"[USER] Hahahahaha  If I always write 10k+ chapters, it would probably take me 20 years to finish ",🤣😂,1
43650,I feel sick ,😷,1
16756,[USER] yes i am ,🤩,1
48789,threw back 2 ,🏽✌,1
50,[USER] Literally this is spot on. My current job wants to move me up but my heart is set on beginning a new career in the barber industry. Wow. Just wow. ,🥲,1
44350,So China calls out the United States for their treatment of black Americans  thanks China i guess,🏾🤣✊🤔,1
87391,Matty ice are you...are you back? ,😭,0
84578,[USER] It’s a pleasure to meet you ,♀👯,0
91225,[USER] ik his ego is so hurt rn ,💔,0
7783,`        ❝not yet s-stupid ! I just          need a good angle!      ⚉Mitsuba is taking a lot of        photos. He is not realizing        this and is only looking at        the Exorcist accompanied         by his blush. ⚉        ❝J-Just don't move !,💧,1
52478,"[USER] You put in like 1000x more effort doing cute things for me, so this is nothing ",🧡,1
70554,[USER] well tell me ,♀🤦,0
24406,$MSFT to buy Discort for 10 billion dollars ,💵,1
75785,im and 975 tweets and ive been here like a month  am i that annoying,🤔,0
87456,[USER] His lil smile aww babie ,🦤,0
60830,[USER] [USER] Do you wanna know how you got your look? Just go look at a picture of me; I’m the blueprint ,🏻🤷♀👀👇,0
48170,Barça didn’t post their traditional group photo with Alexia sitting on the ball ,😬,1
59232,[USER] Thank you ,😭,0
68345,I hope everyone except for people with faux OCD had a great day! ,✨,0
27064,seee i was gon tweet sum outta pocket but imm keep it to myself ,😗,1
51579,"[USER] [USER] Congrats Diana, stunning shot ",😊,1
43875,[USER] Actually he’s ours  Sorry.,🇨🇦,1
100968,No stream today  me tired,😀,0
90315,[USER] Mine only gives me vegan when I’m the biggest meat eater ,🦋,0
13649,[USER] [USER] We are detectives ️‍️ with great memories while stanning them ,🕵🤣♂,1
80804,[USER] He gonna cheat again and shes gonna hit the Internet with the “Jesus is the only man I need” line ,😧,0
96574,[USER] Dont be i could carry you ,🤙😌,0
10761,Son tan bellos ,🥺,1
11291,Jeno and Jisung Selca~A thread~ pinterest sources,©,1
11611,How are there still people out there wanting white!kate ‍️,♀🏻🤦,1
36119,I just wanna be at peace and be your peace ,😩,1
